datetime,nat_demand,label
346,1149.28,0
347,1124.3282,0
348,1100.5307,0
349,1081.4347,0
350,1065.0331,0
351,1056.8685,0
352,1053.7863,0
353,1046.2939999999999,0
354,1063.8643,0
355,1054.0308,0
356,1026.6331,0
357,982.6391,0
358,928.4173,0
359,891.4272,0
360,873.3819,0
361,844.9238,0
362,831.5366,0
363,824.3757,0
364,815.4005,0
365,785.2751,0
366,784.115,0
367,850.1076,0
368,900.5203,0
369,947.4644,0
370,994.9207,0
371,997.6492,0
372,1022.2995,0
373,1005.4982,0
374,976.7352,0
375,950.3055,0
376,924.8994,0
377,956.6288,0
378,989.6201,0
379,937.0267,0
380,923.1207,0
381,866.1484,0
382,854.4974,0
383,921.9623,0
384,898.0128,0
385,866.318,0
386,850.4627,0
387,840.0504,0
388,852.0383,0
389,907.98,0
390,977.8589,0
391,1163.8845,0
392,1252.612,0
393,1330.4315,0
394,1362.5769,0
395,1358.9632,0
396,1383.8766,0
397,1372.4912,0
398,1323.3944,0
399,1273.2729,0
400,1185.6596,0
401,1160.0813,0
402,1198.0354,0
403,1165.8139,0
404,1113.3515,0
405,1070.1869,0
406,1007.8284,0
407,899.6775,0
408,848.3934,0
409,811.2,0
410,791.85,0
411,792.28,0
412,819.3325,0
413,874.8625,0
414,1009.9003,0
415,1186.3006,0
416,1286.7323,0
417,1266.3286,0
418,1315.2625,0
419,1296.385,0
420,1290.2025,0
421,1301.9175,0
422,1261.6325,0
423,1216.878,0
424,1137.6155,0
425,1172.4914,0
426,1200.8953,0
427,1153.6929,0
428,1143.1843,0
429,1091.777,0
430,989.8299,0
431,877.3555,0
432,837.056,0
433,833.2957,0
434,828.9174,0
435,836.9134,0
436,866.4172,0
437,915.3287,0
438,1081.1712,0
439,1219.7413,0
440,1298.2006,0
441,1340.414,0
442,1408.8723,0
443,1403.6007,0
444,1405.3013,0
445,1418.1509,0
446,1367.2117,0
447,1290.6977,0
448,1185.4699,0
449,1184.8578,0
450,1158.3512,0
451,1098.4266,0
452,1078.1409,0
453,1057.9431,0
454,974.7509,0
455,939.3309,0
456,904.7631,0
457,881.7767,0
458,877.1007,0
459,871.1848,0
460,879.6776,0
461,919.5851,0
462,984.2011,0
463,1160.4472,0
464,1241.2973,0
465,1302.6967,0
466,1344.4423,0
467,1354.6265,0
468,1356.5113,0
469,1335.7186,0
470,1317.0133,0
471,1245.011,0
472,1147.0795,0
473,1148.5322,0
474,1154.9531,0
475,1110.2835,0
476,1063.113,0
477,1004.2372,0
478,963.5939999999999,0
479,926.9042,0
480,881.8726,0
481,850.4584,0
482,830.8606,0
483,839.7299,0
484,854.2011,0
485,884.8278,0
486,972.6153,0
487,1160.6851,0
488,1247.7242,0
489,1314.013,0
490,1334.6282,0
491,1325.1781,0
492,1340.8775,0
493,1345.1346,0
494,1324.2326,0
495,1227.125,0
496,1178.8622,0
497,1188.9888,0
498,1190.077,0
499,1159.4148,0
500,1108.5598,0
501,1061.7806,0
502,1011.2574,0
503,965.3791,0
504,912.4299,0
505,892.1252,0
506,874.1221,0
507,874.9999,0
508,871.6212,0
509,867.8996,0
510,923.6196,0
511,1082.7859,0
512,1159.2212,0
513,1212.2782,0
514,1228.2729,0
515,1191.638,0
516,1149.9406,0
517,1140.3825,0
518,1161.3952,0
519,967.8953,0
520,509.8358,0
521,988.413,0
522,1081.3669,0
523,1036.9602,0
524,1012.2303,0
525,993.7545,0
526,924.3685,0
527,903.1085,0
528,880.2321,0
529,833.7569,0
530,797.1602,0
531,794.6554,0
532,795.035,0
533,786.3227,0
534,794.2571,0
535,832.4831,0
536,894.8591,0
537,957.3312,0
538,977.4178,0
539,986.8686,0
540,1016.8710000000001,0
541,1013.7429,0
542,1003.3514,0
543,972.1373,0
544,973.5054,0
545,1014.4287,0
546,1056.7406,0
547,1059.693,0
548,1048.7289,0
549,1014.8273,0
550,988.7315,0
551,933.0819,0
552,908.0185,0
553,878.4758,0
554,863.0414,0
555,849.6114,0
556,860.4131,0
557,892.6934,0
558,1002.2464,0
559,1174.0484,0
560,1292.7993,0
561,1328.3086,0
562,1362.5083,0
563,1367.5436,0
564,1386.9264,0
565,1382.8276,0
566,1339.9463,0
567,1295.3971,0
568,1179.2538,0
569,1161.5804,0
570,1189.0629,0
571,1148.3588,0
572,1107.1598,0
573,1062.1176,0
574,966.7092,0
575,920.5191,0
576,897.5169,0
577,869.4597,0
578,852.9057,0
579,841.4068,0
580,847.5249,0
581,874.9339,0
582,988.2331,0
583,1142.0282,0
584,1238.2936,0
585,1319.7171,0
586,1356.4170000000001,0
587,1353.565,0
588,1391.9574,0
589,1387.9913,0
590,1371.6104,0
591,1281.3009,0
592,1188.3410000000001,0
593,1168.976,0
594,1190.9586,0
595,1109.2502,0
596,1055.7183,0
597,1012.2471,0
598,984.2875,0
599,939.2713,0
600,908.0233,0
601,881.3874,0
602,859.2304,0
603,855.3954,0
604,880.8465,0
605,902.1217,0
606,1010.7869,0
607,1171.3449,0
608,1273.8755,0
609,1318.7042,0
610,1376.2185,0
611,1366.3815,0
612,1394.8065,0
613,1403.4086,0
614,1385.8322,0
615,1282.9086,0
616,1195.002,0
617,1205.2188,0
618,1234.1438,0
619,1183.3705,0
620,1146.4516,0
621,1113.2509,0
622,1049.0575,0
623,986.4748,0
624,915.2498,0
625,883.0711,0
626,866.1283,0
627,849.2855,0
628,856.0369,0
629,882.3075,0
630,997.5025,0
631,1194.5586,0
632,1275.4061,0
633,1343.8168,0
634,1382.215,0
635,1373.2363,0
636,1398.3803,0
637,1412.5642,0
638,1385.3714,0
639,1297.2111,0
640,1175.0402,0
641,1178.248,0
642,1219.1213,0
643,1170.5305,0
644,1129.5379,0
645,1065.9869,0
646,1006.1439,0
647,966.2871,0
648,940.3536,0
649,889.2456,0
650,882.6405,0
651,877.7255,0
652,887.4699,0
653,934.2376,0
654,1003.2037,0
655,1174.2938,0
656,1271.4049,0
657,1339.264,0
658,1371.5795,0
659,1367.9868,0
660,1377.6531,0
661,1381.8145,0
662,1364.8421,0
663,1293.4452,0
664,1166.6867,0
665,1185.8726,0
666,1211.1379,0
667,1183.2522,0
668,1137.7697,0
669,1089.6009,0
670,1043.422,0
671,982.4403,0
672,954.2018,0
673,913.8660000000001,0
674,903.3637,0
675,889.0806,0
676,910.1472,0
677,922.1737,0
678,939.9442,0
679,1077.8575,0
680,1179.6601,0
681,1255.1569,0
682,1253.4414,0
683,1223.6116,0
684,1160.2838,0
685,1124.8878,0
686,1112.4189,0
687,1081.7406,0
688,1064.8583,0
689,1095.5704,0
690,1116.6654,0
691,1094.677,0
692,1075.2083,0
693,1041.0831,0
694,988.5723,0
695,939.5286,0
696,904.3712,0
697,883.9448,0
698,871.9966,0
699,856.8211,0
700,849.8465,0
701,822.2660000000001,0
702,838.5545,0
703,899.4324,0
704,965.9481,0
705,1002.2078,0
706,1056.399,0
707,1056.4006,0
708,1077.2239,0
709,1088.7217,0
710,1046.6546,0
711,1017.8311,0
712,1006.1248,0
713,1046.1947,0
714,1091.9585,0
715,1090.4694,0
716,1091.6983,0
717,1034.9049,0
718,994.0731,0
719,943.5229,0
720,905.0674,0
721,879.561,0
722,866.0936,0
723,867.6498,0
724,894.4236,0
725,932.0139999999999,0
726,1056.5999,0
727,1243.7667,0
728,1374.76,0
729,1422.2283,0
730,1462.1711,0
731,1459.8766,0
732,1485.6554,0
733,1495.0179999999998,0
734,1457.9692,0
735,1388.2991,0
736,1263.3674,0
737,1249.8193,0
738,1225.9572,0
739,1197.0408,0
740,1164.1552,0
741,1098.1941,0
742,1036.7564,0
743,986.2283,0
744,942.6513,0
745,917.1786,0
746,898.5525,0
747,883.5186,0
748,898.3382,0
749,917.6998,0
750,1033.7912,0
751,1220.7781,0
752,1360.6455,0
753,1424.2357,0
754,1447.1545,0
755,1443.6939,0
756,1471.9474,0
757,1476.5739,0
758,1456.7079,0
759,1366.3884,0
760,1228.8708,0
761,1232.1654,0
762,1211.1949,0
763,1181.0512,0
764,1133.2501,0
765,1074.3844,0
766,1007.2665,0
767,970.3767,0
768,954.0226,0
769,933.7406,0
770,917.1011,0
771,911.268,0
772,927.4581,0
773,939.9341,0
774,1052.5742,0
775,1232.5473,0
776,1351.5336,0
777,1456.9474,0
778,1458.099,0
779,1442.4243,0
780,1449.5299,0
781,1433.4813,0
782,1380.0214,0
783,1321.5847,0
784,1206.1117,0
785,1212.8491,0
786,1196.0489,0
787,1159.6063,0
788,1141.6525,0
789,1092.4285,0
790,1033.5194,0
791,1008.4029,0
792,953.2703,0
793,913.8484,0
794,886.9057,0
795,906.5942,0
796,926.1827,0
797,933.3929,0
798,1020.2094,0
799,1192.1581,0
800,1282.7577,0
801,1362.9883,0
802,1400.2716,0
803,1399.6592,0
804,1415.1465,0
805,1425.6309,0
806,1399.3385,0
807,1322.7243,0
808,1196.7893,0
809,1177.1433,0
810,1217.1621,0
811,1159.4884,0
812,1125.3567,0
813,1080.8335,0
814,1036.0302,0
815,967.2161,0
816,968.5689,0
817,919.9696,0
818,900.683,0
819,887.1948,0
820,894.5465,0
821,939.4745,0
822,1029.9243,0
823,1192.5079,0
824,1295.6597,0
825,1362.0753,0
826,1393.1365,0
827,1380.6543,0
828,1374.2628,0
829,1362.2693,0
830,1322.2975,0
831,1239.4388,0
832,1155.213,0
833,1186.6963,0
834,1210.2366,0
835,1147.4526,0
836,1120.8447,0
837,1069.1463,0
838,1024.2274,0
839,963.816,0
840,918.182,0
841,892.3819,0
842,877.2844,0
843,862.8613,0
844,847.2567,0
845,851.5046,0
846,911.4666,0
847,1031.0258,0
848,1122.9589999999998,0
849,1174.2232,0
850,1196.2864,0
851,1175.6091,0
852,1142.5126,0
853,1131.4155,0
854,1108.3184,0
855,1064.9148,0
856,1041.11,0
857,1074.9203,0
858,1090.9217,0
859,1073.7257,0
860,1039.5453,0
861,995.0939,0
862,947.0567,0
863,909.0724,0
864,886.7516,0
865,881.6221,0
866,854.9468,0
867,834.4891,0
868,826.1439999999999,0
869,800.9296,0
870,774.0134,0
871,858.6818,0
872,931.3904,0
873,986.784,0
874,1032.3104,0
875,1022.1531,0
876,1017.3754,0
877,1015.8573,0
878,1016.3893,0
879,1010.4936,0
880,1003.3968,0
881,1059.7039,0
882,1065.2475,0
883,1054.9267,0
884,1038.4146,0
885,1016.7235,0
886,1012.8988,0
887,959.0116,0
888,880.5882,0
889,851.1215,0
890,833.8631,0
891,833.7543,0
892,870.6097,0
893,890.1301,0
894,982.9519,0
895,1210.6849,0
896,1314.1282,0
897,1406.5508,0
898,1415.3003,0
899,1406.0979,0
900,1441.7826,0
901,1433.6879,0
902,1392.8559,0
903,1327.5476,0
904,1213.3713,0
905,1195.2741,0
906,1179.7556,0
907,1129.5416,0
908,1085.3999,0
909,1036.7993,0
910,1014.2258,0
911,961.6354,0
912,883.7256,0
913,855.3336,0
914,832.9092,0
915,822.678,0
916,834.3291,0
917,860.0151,0
918,964.4737,0
919,1181.6389,0
920,1283.444,0
921,1349.594,0
922,1393.4676,0
923,1377.4329,0
924,1385.6637,0
925,1383.2887,0
926,1352.0692,0
927,1287.1489,0
928,1173.248,0
929,1198.9178,0
930,1172.5061,0
931,1107.3206,0
932,1059.2369,0
933,1015.8175,0
934,977.3639,0
935,935.2402,0
936,859.0091,0
937,830.414,0
938,812.5156,0
939,813.6721,0
940,815.1595,0
941,880.9285,0
942,981.2672,0
943,1165.6423,0
944,1240.239,0
945,1338.6218,1
946,1368.8503,0
947,1354.8851,0
948,1383.6439,0
949,1392.0556,0
950,1352.2644,0
951,1299.7261,0
952,1184.4338,0
953,1183.8355,0
954,1178.5514,0
955,1139.3629,0
956,1076.4885,0
957,1021.898,0
958,1002.074,0
959,961.4447,0
960,889.6502,0
961,867.8406,0
962,846.8156,0
963,840.7279,0
964,839.8661,0
965,902.7975,0
966,991.4981,0
967,1161.8127,0
968,1271.0362,0
969,1327.1989,0
970,1373.4520000000002,0
971,1363.3484,0
972,1388.2038,0
973,1402.0434,0
974,1348.6144,0
975,1289.1745,0
976,1176.8976,0
977,1145.8117,0
978,1148.0541,0
979,1104.2189,0
980,1081.2243,0
981,1011.6547,0
982,1008.318,0
983,964.9228,0
984,896.513,0
985,875.0788,0
986,856.1456,0
987,861.3259,0
988,866.2931,0
989,922.5536,0
990,1022.5215,0
991,1198.8038,0
992,1294.0633,0
993,1377.8942,0
994,1396.7702,0
995,1394.7901,0
996,1402.9209,0
997,1366.2013,0
998,1293.1245,0
999,1223.5003,0
1000,1129.3467,0
1001,1143.2534,0
1002,1141.4636,0
1003,1107.7908,0
1004,1071.6725,0
1005,1036.1285,0
1006,1040.9801,0
1007,991.0448,0
1008,914.5731,0
1009,885.6239999999999,0
1010,870.8789,0
1011,875.9045,0
1012,870.0662,0
1013,857.9163,0
1014,880.2306,0
1015,980.0485,0
1016,1044.9189999999999,0
1017,1104.5938,0
1018,1128.3579,0
1019,1112.4993,0
1020,1091.9189999999999,0
1021,1074.3496,0
1022,1063.1256,0
1023,1029.86,0
1024,1011.6091,0
1025,1056.0223,0
1026,1089.9817,0
1027,1061.7636,0
1028,1031.6292,0
1029,1013.0005,0
1030,960.9033,0
1031,772.6091,0
1032,777.7424,0
1033,721.5908,0
1034,726.2926,0
1035,739.3178,0
1036,891.8485,0
1037,906.4375,0
1038,903.3965,0
1039,879.429,0
1040,881.1719,0
1041,963.7727,0
1042,1040.6698,0
1043,1034.9466,0
1044,999.0671,0
1045,935.3522,0
1046,986.0491,0
1047,951.7673,0
1048,903.6628,0
1049,982.2524,0
1050,1087.0682,0
1051,1065.3519,0
1052,1031.6434,0
1053,1011.4377,0
1054,1018.7136,0
1055,889.5827,0
1056,855.1763,0
1057,837.7922,0
1058,810.3832,0
1059,810.5143,0
1060,809.4014,0
1061,814.6222,0
1062,821.2241,0
1063,873.1331,0
1064,933.1287,0
1065,963.9245,0
1066,978.2039,0
1067,977.209,0
1068,997.3467,0
1069,995.8827,0
1070,971.8595,0
1071,948.933,0
1072,938.3557,0
1073,963.0348,0
1074,1015.472,0
1075,997.2683,0
1076,979.3511,0
1077,943.8603,0
1078,905.4094,0
1079,873.3848,0
1080,848.9863,0
1081,810.4006,0
1082,815.7231,0
1083,805.3756,0
1084,803.2793,0
1085,785.5114,0
1086,783.8398,0
1087,833.3384,0
1088,869.8341,0
1089,892.1747,0
1090,912.4911,0
1091,938.3994,0
1092,928.9795,0
1093,932.3028,0
1094,937.1515,0
1095,925.9918,0
1096,901.5055,0
1097,935.9921,0
1098,987.0666,0
1099,994.428,0
1100,984.7525,0
1101,937.2275,0
1102,894.8361,0
1103,861.3752,0
1104,819.676,0
1105,795.1622,0
1106,784.8293,0
1107,776.1898,0
1108,782.2255,0
1109,779.4305,0
1110,844.4471,0
1111,967.3872,0
1112,1048.8244,0
1113,1132.3127,0
1114,1193.7127,0
1115,1244.8451,0
1116,1273.3592,0
1117,1288.4816,0
1118,1273.6278,0
1119,1220.2693,0
1120,1133.0232,0
1121,1128.8242,0
1122,1172.3439,0
1123,1145.9714,0
1124,1127.7028,0
1125,1095.6666,0
1126,1026.2453,0
1127,946.7805,0
1128,915.9275,0
1129,894.4166,0
1130,867.5152,0
1131,862.1844,0
1132,857.3655,0
1133,869.9797,0
1134,985.4632,0
1135,1061.5641,0
1136,1199.7622,0
1137,1367.8344,0
1138,1399.5449,0
1139,1377.65,0
1140,1411.5052,0
1141,1411.4817,0
1142,1377.4342,0
1143,1286.3222,0
1144,1175.7015,0
1145,1150.4259,0
1146,1183.1995,0
1147,1143.2367,0
1148,1100.7171,0
1149,1058.9289,0
1150,1007.1677,0
1151,952.0052,0
1152,917.9281,0
1153,887.2816,0
1154,869.448,0
1155,860.3109,0
1156,871.2114,0
1157,887.9019,0
1158,1013.1839,0
1159,1203.015,0
1160,1300.4006,0
1161,1353.1345,0
1162,1398.3059,0
1163,1408.1403,0
1164,1420.6684,0
1165,1420.8429,0
1166,1387.0383,0
1167,1312.4145,0
1168,1195.8178,0
1169,1164.6832,0
1170,1202.7658,0
1171,1167.2806,0
1172,1137.9367,0
1173,1092.3741,0
1174,1045.4603,0
1175,968.822,0
1176,922.6756,0
1177,896.4288,0
1178,866.6465,0
1179,857.6267,0
1180,866.4971,0
1181,853.7283,0
1182,878.0682,0
1183,1003.9349,0
1184,1100.6445,0
1185,1184.1226,0
1186,1200.6834,0
1187,1161.8946,0
1188,1145.3239999999998,0
1189,1137.0279,0
1190,1123.5821,0
1191,1087.5582,0
1192,1054.3335,0
1193,1066.5101,0
1194,1123.9603,0
1195,1098.3911,0
1196,1053.0281,0
1197,1016.7001,0
1198,967.0272,0
1199,926.2419,0
1200,891.9459,0
1201,844.0458,0
1202,852.8068,0
1203,841.3477,0
1204,832.6966,0
1205,807.416,0
1206,795.2786,0
1207,855.5199,0
1208,919.6283,0
1209,979.7815,0
1210,1018.5656,0
1211,1030.271,0
1212,1042.2174,0
1213,1033.807,0
1214,1044.1433,0
1215,1029.8046,0
1216,1026.5009,0
1217,1044.1395,0
1218,1102.019,0
1219,1102.5413,0
1220,1098.4424,0
1221,1070.3003,0
1222,1011.3323,0
1223,966.8424,0
1224,938.2059,0
1225,903.8671,0
1226,889.0929,0
1227,886.1999,0
1228,897.5369999999999,0
1229,926.7129,0
1230,1037.4133,0
1231,1237.968,0
1232,1312.2937,0
1233,1402.8169,0
1234,1414.6225,0
1235,1413.9611,0
1236,1440.5607,0
1237,1436.7855,0
1238,1391.1611,0
1239,1333.4446,0
1240,1187.8578,0
1241,1149.0493,0
1242,1195.7257,0
1243,1169.2493,0
1244,1124.5109,0
1245,1085.2368,0
1246,1022.9115,0
1247,964.0458,0
1248,927.9999,0
1249,907.7657,0
1250,880.5992,0
1251,875.5798,0
1252,891.2392,0
1253,901.3636,0
1254,1009.5041,0
1255,1208.8794,0
1256,1306.1565,0
1257,1367.1852,0
1258,1394.6570000000002,0
1259,1404.6675,0
1260,1444.8139,0
1261,1452.0348,0
1262,1402.9806,0
1263,1321.5047,0
1264,1193.819,0
1265,1163.3092,0
1266,1205.6703,0
1267,1167.6898,0
1268,1116.407,0
1269,1062.478,0
1270,1006.4893,0
1271,946.0765,0
1272,910.7023,0
1273,879.4601,0
1274,853.5808,0
1275,850.0199,0
1276,854.3866,0
1277,866.7739,0
1278,965.2999,0
1279,1155.1639,0
1280,1309.6809,0
1281,1386.2732,0
1282,1431.0174,0
1283,1426.9765,0
1284,1456.2336,0
1285,1463.23,0
1286,1419.0915,0
1287,1348.1231,0
1288,1229.5872,0
1289,1160.5602,0
1290,1199.2117,0
1291,1165.7389,0
1292,1126.0939,0
1293,1067.2751,0
1294,1004.8256,0
1295,945.6614,0
1296,917.2635,0
1297,896.4195,0
1298,874.6707,0
1299,870.7484,0
1300,879.1055,0
1301,909.2972,0
1302,981.8721,0
1303,1181.1543,0
1304,1312.9393,0
1305,1407.9375,0
1306,1448.2243,0
1307,1454.6757,0
1308,1482.0875,0
1309,1481.6147,0
1310,1452.8641,0
1311,1367.4552,0
1312,1271.5511,0
1313,1195.6226,0
1314,1229.1,0
1315,1199.5511,0
1316,1150.5821,0
1317,1108.879,0
1318,1057.4094,0
1319,1007.2678,0
1320,946.4399,0
1321,921.4883,0
1322,908.4987,0
1323,903.0605,0
1324,917.9332,0
1325,930.6109,0
1326,1022.8325,0
1327,1199.3561,0
1328,1335.8023,0
1329,1421.6641,0
1330,1453.1152,0
1331,1461.6209,0
1332,1492.9365,0
1333,1483.8517,0
1334,1439.0632,0
1335,1366.4436,0
1336,1249.5016,0
1337,1209.2918,0
1338,1252.9119,0
1339,1180.0675,0
1340,1166.2989,0
1341,1106.3358,0
1342,1103.5443,0
1343,1065.8837,0
1344,965.3089,0
1345,929.9877,0
1346,896.7364,0
1347,885.454,0
1348,894.0852,0
1349,881.927,0
1350,939.5976,0
1351,1122.1967,0
1352,1222.2865,0
1353,1294.7379,0
1354,1309.8039999999999,0
1355,1278.6183,0
1356,1247.0756,0
1357,1239.9563,0
1358,1218.3895,0
1359,1186.3397,0
1360,1147.6253,0
1361,1156.4353,0
1362,1152.2403,0
1363,1127.8577,0
1364,1080.1708,0
1365,1043.3217,0
1366,1012.1292,0
1367,987.4749,0
1368,959.3752,0
1369,950.2269,0
1370,934.0014,0
1371,921.6899,0
1372,914.7934,0
1373,888.3938,0
1374,865.1266,0
1375,941.8521,0
1376,987.451,0
1377,1021.7926,0
1378,1055.4467,0
1379,1066.3254,0
1380,1083.3517,0
1381,1078.9879,0
1382,1073.2706,0
1383,1063.4001,0
1384,1054.7252,0
1385,1077.6789999999999,0
1386,1086.6037,0
1387,1099.6208,0
1388,1085.5989,0
1389,1048.2313,0
1390,997.7258,0
1391,956.1538,0
1392,909.9694,0
1393,858.9583,0
1394,851.0059,0
1395,854.8579,0
1396,872.4046,0
1397,891.4508,0
1398,1027.3528,0
1399,1197.5061,0
1400,1306.5471,0
1401,1372.1466,0
1402,1413.3268,0
1403,1423.2565,0
1404,1451.9682,0
1405,1468.8801,0
1406,1437.172,0
1407,1336.5159,0
1408,1226.7151,0
1409,1214.35,0
1410,1214.3563,0
1411,1170.49,0
